
480,2136
481,2024
482,2199
483,2095
484,2036
485,2222
486,2173
487,2171
488,2205
489,2134
490,2186
491,2199
492,2114
493,2161
494,2219
495,2157
496,2193
497,2140
498,2102
499,2100
500,2214
501,2036
502,2188
503,2217
504,2168
505,1965
506,2050
507,1878
508,2130
509,1927
510,1807
511,1977
512,2029
513,2127
514,2145
515,2031
516,2234
517,2169
518,2091
519,2136
520,2031
521,1977
522,2116
523,1588
524,2170
525,2198
526,2193
527,1999
528,2311
529,2184
530,2176
531,2005
532,2130
533,2070
534,2081
535,2055
536,2207
537,2131
538,2201
539,2149
540,2235
541,2226
542,2165
543,2142
544,2197
545,2160
546,2195
547,2093
548,2169
549,2220
550,2246
551,2106
552,2184
553,2160
554,2161
555,2202
556,2103
557,2109
558,2128
559,2081
560,2115
561,2212
562,2124
563,1952
564,2099
565,2168
566,2139
567,2095
568,2211
569,2155
570,2129
571,2159
572,2149
573,2153
574,2241
575,2121
576,2184
577,1921
578,2177
579,2105
580,2111
581,2156
582,2110
583,2014
584,2202
585,2114
586,2127
587,2005
588,2092
589,2092
590,2196
591,2068
592,1993
593,2125
594,2248
595,2113
596,2201
597,2078
598,2142
599,2105
600,2108
601,1979
602,2150
603,2095
604,1999
605,2086
606,2007
607,2027
608,2072
609,1321
610,2092
611,2082
612,2129
613,2129
614,2200
615,2171
616,2125
617,2051
618,2091
619,2140
620,2200
621,2109
622,2209
623,2277
624,2124
625,2175
626,2128
627,2126
628,2137
629,2054
630,1912
631,2266
632,2114
633,2063
634,2035
635,1986
636,873
637,1210
638,1718
639,1726
640,1017
641,1805
642,1729
643,1918
644,1943
645,1315
646,1528
647,1604
648,1924
649,1860
650,1993
651,1967
652,1830
653,2126
654,2170
655,2036
656,2066
657,2085
658,2148
659,2041
660,2099
661,2090
662,1607
663,1342
664,1307
665,1608
666,1286
667,1923
668,1968
669,1952
670,2147
671,2135
672,1995
673,2098
674,1986
675,2135
676,2202
677,1898
678,2180
679,2177
680,2093
681,2069
682,2146
683,2156
684,2246
685,2167
686,2215
687,2211
688,2203
689,2169
690,2150
691,2199
692,2236
693,2189
694,2218
695,2172
696,2160
697,2159
698,2166
699,2144
700,2140
701,2060
702,2166
703,2183
704,2250
705,2192
706,2145
707,2230
708,2262
709,2237
710,2197
711,2122
712,2073
713,2205
714,2198
715,2186
716,2150
717,2180
718,2173
719,2276
720,2350
721,2223
722,2158
723,2188
724,2336
725,2253
726,2295
727,2272
728,2079
729,2133
730,2338
731,2286
732,2308
733,2289
734,2332
735,2259
736,2259
737,1894
738,1778
739,2212
740,2177
741,1558
742,1834
743,2066
744,2136
745,2086
746,2090
747,2087
748,2054
749,2127
750,1947
751,1900
752,2022
753,2155
754,2098
755,2145
756,2181
757,2119
758,2075
759,2076
760,2159
761,2140
762,2149
763,2023
764,2066
765,2011
766,2138
767,1964
768,2055
769,1813
770,1335
771,1829
772,1976
773,2116
774,2191
775,2140
776,1573
777,1240
780,1057
781,1558
782,1912
783,2031
784,1983
785,2100
786,1417
787,1657
788,1982
789,1912
790,2060
791,2104
792,2137
793,2087
794,2156
795,2170
796,2229
797,2138
798,2106
799,2078
800,2045
801,2123
802,1239
803,1210
804,1847
805,1986
806,2071
807,2072
808,2206
809,2263
810,2246
811,2054
812,2310
813,2231
814,2228
815,2239
816,2299
817,2241
818,2297
819,1504
820,97
821,286
822,126
823,417
824,108
825,296
826,180
827,821
828,1861
829,1896
830,1528
831,1944
832,2092
833,2231
834,2204
835,2112
836,2010
837,2064
838,2105
839,2138
840,1810
841,2221
842,2265
843,2225
844,2085
845,2136
846,2147
847,2012
848,2029
849,2137
850,2213
851,2243
852,2023
853,2271
854,2272
855,2166
856,1624
857,53
